Время;ISIN;Эмитент;Тип ценной бумаги;Рынок;Площадка;Торговая цена;Кол-во ЦБ;сумма
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1730; 17 282,70 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,2;8; 9,60 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5230;9; 47 070,00 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,47;100; 3 747,00 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;61,41;10; 614,10 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;61,45;30; 1 843,50 
16/01/24 16:10;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1440;50; 72 000,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,2;50; 60,00 
16/01/24 16:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,67;498; 1 329,66 
16/01/24 16:10;UZ702172K016 UZMKP;<O'zmetkombinat>AJ;Прив.акции;STK;G1;2441;1; 2 441,00 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,47;1; 37,47 
16/01/24 16:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,03;100; 7 603,00 
16/01/24 16:10;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;85,01;5; 425,05 
16/01/24 16:10;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;85,01;45; 3 825,45 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5250;50; 262 500,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5250;2; 10 500,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5240;11; 57 640,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5230;79; 413 170,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;1000; 1 190,00 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;2; 6,90 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;80; 800,00 
16/01/24 16:10;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1943;10; 19 430,00 
16/01/24 16:10;UZ7045550009 BNGP;<Buxoroneftgazparmalash>AJ;Простыеакции;STK;G1;5000;1; 5 000,00 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,47;51; 1 910,97 
16/01/24 16:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79,99;5; 399,95 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;583; 2 005,52 
16/01/24 16:10;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;85,1;10; 851,00 
16/01/24 16:10;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;85,01;145; 12 326,45 
16/01/24 16:10;UZ7045280003 JIPL;<Jizzaxplastmassa>AJ;Простыеакции;STK;G1;3200;2; 6 400,00 
16/01/24 16:10;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1450;400; 580 000,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;70; 699,30 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;431,84;10; 4 318,40 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;1000000; 20 000,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5450;30; 163 500,00 
16/01/24 16:10;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;115,05;1; 115,05 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;1000000; 20 000,00 
16/01/24 16:10;UZ7018260008 BUPD;<Buxoroparranda>AJ;Простыеакции;STK;G1;2640;3960; 10 454 400,00 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,47;1; 37,47 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;150; 178,50 
16/01/24 16:10;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;115,05;2; 230,10 
16/01/24 16:10;UZ7007440009 MIQE;<Minoraqurishekspeditsiyasi>AJ;Простыеакции;STK;G1;992,01;1; 992,01 
16/01/24 16:10;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6600;882; 5 821 200,00 
16/01/24 16:10;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6600;1; 6 600,00 
16/01/24 16:10;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6600;8; 52 800,00 
16/01/24 16:10;UZ7056000001 NASK;<Navoiysavdokompleksi>AJ;Простыеакции;STK;G1;1010;1; 1 010,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;10000; 11 900,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;2; 20,00 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;200; 690,00 
16/01/24 16:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2998;1; 2 998,00 
16/01/24 16:10;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1450;6; 8 700,00 
16/01/24 16:10;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1690;5; 8 450,00 
16/01/24 16:10;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1685;12; 20 220,00 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;61,45;10; 614,50 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;900;2; 1 800,00 
16/01/24 16:10;UZ7018260008 BUPD;<Buxoroparranda>AJ;Простыеакции;STK;G1;2640;162; 427 680,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;432;9; 3 888,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;340; 6,80 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;101906; 121 268,14 
16/01/24 16:10;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1701;1; 1 701,00 
16/01/24 16:10;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1700;4; 6 800,00 
16/01/24 16:10;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1700;5; 8 500,00 
16/01/24 16:10;UZ7004510002 KUMZ;<Qo'qonmexanikazavodi>AJ;Простыеакции;STK;G1;610;55; 33 550,00 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;91; 313,95 
16/01/24 16:10;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;616;14; 8 624,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;31271; 37 212,49 
16/01/24 16:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79,99;6; 479,94 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;432;5; 2 160,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;13761; 16 375,59 
16/01/24 16:10;UZ7047650005 ABKZ;<Andijonbiokimyozavodi>AJ;Простыеакции;STK;G1;16500;1; 16 500,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;4000000; 80 000,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;432,01;10; 4 320,10 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;432;4; 1 728,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;432;7; 3 024,00 
16/01/24 16:10;UZ7056000001 NASK;<Navoiysavdokompleksi>AJ;Простыеакции;STK;G1;1010;1; 1 010,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;1; 10,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;500; 10,00 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;61,45;71; 4 362,95 
16/01/24 16:10;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;950,02;5; 4 750,10 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;1; 10,00 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,47;100; 3 747,00 
16/01/24 16:10;UZ7045320007 ALSM;<ALSKOMSUG'URTAKOMPANIYASI>AJ;Простыеакции;STK;G1;1750;7; 12 250,00 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;61;42; 2 562,00 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;61,09;207; 12 645,63 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;61,45;93; 5 714,85 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,01;98; 0,98 
16/01/24 16:10;UZ702662K016 FAYMP;<Farg'onayog'-moy>AJ;Прив.акции;STK;G1;21597;1; 21 597,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;1; 10,00 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;100; 345,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,01;1; 0,01 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;1; 10,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,2;1; 1,20 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;2500; 8 600,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;450;5; 2 250,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;450;10; 4 500,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;440;2; 880,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;432;1; 432,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;432;6; 2 592,00 
16/01/24 16:10;UZ7056000001 NASK;<Navoiysavdokompleksi>AJ;Простыеакции;STK;G1;1152;28; 32 256,00 
16/01/24 16:10;UZ7056000001 NASK;<Navoiysavdokompleksi>AJ;Простыеакции;STK;G1;1152;10; 11 520,00 
16/01/24 16:10;UZ7056000001 NASK;<Navoiysavdokompleksi>AJ;Простыеакции;STK;G1;1200;42; 50 400,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,01;35000; 350,00 
16/01/24 16:10;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6199,99;2; 12 399,98 
16/01/24 16:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,01;25; 1 900,25 
16/01/24 16:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,01;15; 1 140,15 
16/01/24 16:10;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;113;20; 2 260,00 
16/01/24 16:10;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;112;62; 6 944,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;10000; 200,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;1; 10,00 
16/01/24 16:10;UZ700156K011 AGBAP;<Agrobank>ATB;Прив.акции;STK;G1;25000;1; 25 000,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,2;89280; 107 136,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,2;10720; 12 864,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;15; 150,00 
16/01/24 16:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79,99;1; 79,99 
16/01/24 16:10;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;90;1; 90,00 
16/01/24 16:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2998;3; 8 994,00 
16/01/24 16:10;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6100;8; 48 800,00 
16/01/24 16:10;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;12000;1; 12 000,00 
16/01/24 16:10;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;116;4; 464,00 
16/01/24 16:10;UZ7015230004 MCBA;<Mikrokreditbank>ATB;Простыеакции;STK;G1;1040;1; 1 040,00 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59;40; 2 360,00 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59;1; 59,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,2;5000; 6 000,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5250,01;3; 15 750,03 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5250;10; 52 500,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5250;30; 157 500,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5240,01;7; 36 680,07 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59;1; 59,00 
16/01/24 16:10;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;979;1; 979,00 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59;1; 59,00 
16/01/24 16:10;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;979;1; 979,00 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,5;660; 39 270,00 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;800;2; 1 600,00 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,47;10; 374,70 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,5;5; 297,50 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;61;8; 488,00 
16/01/24 16:10;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;12000;5; 60 000,00 
16/01/24 16:10;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;12000;1; 12 000,00 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,5;1; 59,50 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,5;334; 19 873,00 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,02;340; 20 066,80 
16/01/24 16:10;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;11898;1; 11 898,00 
16/01/24 16:10;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;11899;2; 23 798,00 
16/01/24 16:10;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;11900;1; 11 900,00 
16/01/24 16:10;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;11990;9; 107 910,00 
16/01/24 16:10;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;12000;5; 60 000,00 
16/01/24 16:10;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;12000;10; 120 000,00 
16/01/24 16:10;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;12000;3; 36 000,00 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,02;1; 59,02 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;800;1; 800,00 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,02;1; 59,02 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,02;1; 59,02 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,02;1; 59,02 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,02;1; 59,02 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,02;1; 59,02 
16/01/24 16:10;UZ7045320007 ALSM;<ALSKOMSUG'URTAKOMPANIYASI>AJ;Простыеакции;STK;G1;1750;2; 3 500,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;50; 59,50 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;12000; 14 280,00 
16/01/24 16:10;UZ7056000001 NASK;<Navoiysavdokompleksi>AJ;Простыеакции;STK;G1;1152;1; 1 152,00 
16/01/24 16:10;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;110,01;10; 1 100,10 
16/01/24 16:10;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6600;100; 660 000,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5460;12; 65 520,00 
16/01/24 16:10;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1860;1000; 1 860 000,00 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;850;4; 3 400,00 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;810,01;1; 810,01 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;777;10; 7 770,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5460;1; 5 460,00 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;10000; 34 500,00 
16/01/24 16:10;UZ700788K011 UZGFP;<O'zbekgeofizika>AJ;Прив.акции;STK;G1;519,01;1; 519,01 
16/01/24 16:10;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2850;30; 85 500,00 
16/01/24 16:10;UZ7056000001 NASK;<Navoiysavdokompleksi>AJ;Простыеакции;STK;G1;1005;2; 2 010,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;2; 20,00 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;877,01;1; 877,01 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;100; 344,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;888; 17,76 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,2;65; 78,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;1; 10,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;1111; 22,22 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5400;35; 189 000,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5400;50; 270 000,00 
16/01/24 16:10;UZ702172K016 UZMKP;<O'zmetkombinat>AJ;Прив.акции;STK;G1;2555;1; 2 555,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;1111; 22,22 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5400;2; 10 800,00 
16/01/24 16:10;UZ7007440009 MIQE;<Minoraqurishekspeditsiyasi>AJ;Простыеакции;STK;G1;1000;1; 1 000,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5400;8; 43 200,00 
16/01/24 16:10;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1860;100; 186 000,00 
16/01/24 16:10;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6200;5; 31 000,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;20; 200,00 
16/01/24 16:10;UZ7043200003 URTS;<O'zRTXB>AJ;Простыеакции;STK;G1;17037;4; 68 148,00 
16/01/24 16:10;UZ6057687AB2 BFMT3V2;<BIZNESFINANSMIKROMOLIYATASHKILOTI>MChJ;Облигации;BND;G1;101405,48;13; 1 318 271,24 
16/01/24 16:10;UZ7043200003 URTS;<O'zRTXB>AJ;Простыеакции;STK;G1;17040;20; 340 800,00 
16/01/24 16:10;UZ7043200003 URTS;<O'zRTXB>AJ;Простыеакции;STK;G1;17100;10; 171 000,00 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;61;13; 793,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;450;5; 2 250,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,2;200; 240,00 
16/01/24 16:10;UZ7043200003 URTS;<O'zRTXB>AJ;Простыеакции;STK;G1;17101;11; 188 111,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;35103; 41 772,57 
16/01/24 16:10;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6600;1; 6 600,00 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;12; 41,40 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;50; 500,00 
16/01/24 16:10;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6600;2; 13 200,00 
16/01/24 16:10;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;617;5; 3 085,00 
16/01/24 16:10;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;617,95;5; 3 089,75 
16/01/24 16:10;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;617,99;55; 33 989,45 
16/01/24 16:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79,05;100; 7 905,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;500;1; 500,00 
16/01/24 16:10;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6600;10; 66 000,00 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;61;15; 915,00 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,47;4; 149,88 
16/01/24 16:10;UZ7052260005 UZIR;<O'zbekko'mir>AJ;Простыеакции;STK;G1;18000,11;1; 18 000,11 
16/01/24 16:10;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;617;1; 617,00 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;1150; 3 967,50 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5400;30; 162 000,00 
16/01/24 16:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79,99;1; 79,99 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,47;1; 37,47 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;60,06;500; 30 030,00 
